27-06-2018,54.15,
28-06-2018,51.2,
29-06-2018,52.99,
30-06-2018,55.23,
01-07-2018,53.67,
02-07-2018,52.82,
03-07-2018,50.7,
04-07-2018,49.68,
05-07-2018,53.01,
06-07-2018,55.03,
07-07-2018,56,
08-07-2018,56.03,
09-07-2018,55.37,
10-07-2018,55.59,
11-07-2018,53.49,
12-07-2018,53.09,
13-07-2018,51.22,
14-07-2018,50.7,
15-07-2018,49.54,
16-07-2018,50.7,
17-07-2018,50.66,
18-07-2018,52.18,
19-07-2018,52.55,
20-07-2018,52.3,
21-07-2018,49.1,
